tweet_text,label
Ive been really good following the lockdown and all the rules but I really do understand the people who are breaking the rules now because its basically been for nothing. People are going stir crazy from loneliness and we still have the worlds highest coronavirus death rate.,0
BBC News Coronavirus lockdown Parents 'frustrated' by birth registration delays ,1
Graduating with an art history degree during a pandemic......... ,1
"Humanity exists NOT within the Trump administration,....death due to covid 19 they perceive to be a JOKING matter,......i dare them to stand in front of television news reporters attempting to explain their twisted humour.Trump amp his administration find the suffering of the ",0
Middlesbrough's first socially distanced wedding as the town's register office reopens for ceremonies after Covid19 lockdown was relaxed. ,2
Okay Guys be honest which promotion's been great to watch during the #COVID #pandemic #WrestlingTwitter #WrestlingUniverse #WrestlingCommunity #WWE #WWERAW #SmackDown #WWENXT #ImpactWrestling #IMPACTonAXSTV #AEW #AEWDynamite #AEWDark,2
"The UK will see a massive geographic redistribution of employment, prosperity and wellbeing as a result of Covid19",1
BLESSED TO HAVE SEEN MS CAROL P three times in the weeks before lockdown !! I was PANGing off my tits ,1
Way before lockdown with . #FBF ,1
Will you finally let under 18s ask questions for your coronavirus briefings or will I have to wait 8 weeks until my 18th to do so? ,0
"First night out at since lockdown. So needed it. Great food, great service. ",2
Great article by on the current issues faced by the events industry and why we need to need to know when we can get back to work! #eventprofs #events #GetBritainMeeting ,2
Remains the defining image of the decade... all the more poignant during Covid... #covid #merkel #trumpmeltdown ,2
Coronavirus contact tracing apps flop in France and Australia ,1
My partner and I are in an RPG mood this lockdown.I've just finished #Persona4 and now I'm playing #FinalFantasyXIII. She's finished #TrialsOfMana and now on #Persona5.These games look amazing in 4K! ,2
UK's top five cycling cities named as one in ten take up bike riding during lockdown ,1
This Costco employee is a saint! #covid19 #WearAMask #Costco ,2
It appears the Gov. are breaking the rules using the emergency COVID regs as the justification. Firm with links to Gove and Cummings given Covid19 contract without open tender Politics The Guardian ,0
still on lockdown g ,1
Jeff Koinange being covid19 positive has not come as a surprise to me! Saw this coming! 100 Expect Mutahi kagwe to test positive or one of his senior staff members! #jeffkoinange #covid19kenya,0
Covid19 separates the men from boys of corporate Kenya The Standard ,1
Mom who nearly died due to COVID19 meets her newborn son 1 month after birth ,2
Im not willing to go Canadian truckers worry about entering U.S. due to coronavirus National ,1
Will coronavirus signal the end of capitalism? ,1
HOW PEOPLE AND THE ENVIRONMENT BECAME THE PLAYTHINGS OF BIG CAPITAL!Climate vs. COVID19 Experts probe into Neoliberalism as the pandemic of our times ,0
"The end of neoliberalism? Why the current crisis is different to 1989, 2001 and 2008 LSE Covid19 ",1
Coronavirus The stress of leading a startup through the pandemic ,0
I know this probably sounds a little crazy but Ive done a lot of research and the best way to fight the coronavirus is by eliminating the estate tax,1
Asking God's blessings upon Zambia during this Covid 19 period.,2
"Ashlyn , Azha amp Tammy star as the newest brand ambassadors for an rising international fitness company. These three athletic women who were rescued from unhealthy living situations during the COVID 19 pandemic by a undercover witness protection agency known as Partygirlyog",2
"CityWatch Pandemic on track to crush NYC economy, says influential business group ",0
 Covid19 what's homie...?,1
MP says there is great potential in domestic tourism since international travel had been halted due to coronavirus. ,2
Coronavirus Harmful lies spread easily due to lack of UK law ,0
"By bike, boat and horseback Epic coronavirus journeys home ",2
Some light reading for tonight #MaryTrumpBook #MaryTrump #TrumpIsNotWell #coronavirus #TrumpKillsUs ,1
I blacked out when all this covid shit started bc I know whats going on behind closed doors in the health industry and it makes me so angry .... SO ANGRY that I cant do much about anything rn.,0
Update COVID19 Fears EvilEyes 'Penis Envy' rdSexology Homosexuals Network BoriGLBTQOccultist Uhuru and LamuBondoUsenge Raila's 'Ondiek Otoyo'Hyena People Witches HomosexualHarassment Witchuntings Mudslingings 'OutcastingOutlawingGoloK... ,0
"#Rwanda youve been very much a great leader in Africa but opening the airpot at this stage doesnt seem logical when cases are increasing across Africa, especially given it takes about 10 days to know if someone is Covid19 positive or not. Umm ",2
Govt expects 500k Covid19 testkits ,2
25 Midlands nurses test Covid19positive ,0
66 positive Covid19 cases at BulawayoPrison ,0
I cant even remember what we used to talk about before coronavirus,1
Testing Covid19 in Eastern Africa #NationNewsplex ,1
'Major Breakthrough' New COVID19 Mist Treatment Largely Lowers Chance of Severe Illness Sputnik International ,2
25 Midlands nurses test Covid19 positiveA TOTAL of 25 nurses and three Registrar Generals RG department officers stationed at Zvishavane District Hospital have tested Covid19 positive.The RGs department has a suboffice at the hospital. ,0
Nigerian lecturers reject school reopening over Covid19 ,1
Promising news. A coronavirus vaccine developed by the University of Oxford appears safe and triggers an immune response. Still some way to go though. ,2
Im right on time... Even tho covid did fuck my process up a bit.,1
66 positive Covid19 cases at Bulawayo Prisons 43 inmates and 23 prison officers at Byo Prison have tested positive for Covid19 amid reports that cases are on the increase in the city.Byo has recorded 36 new Covid19 cases bringing the total number of cases in Byo to 483.,0
Will COALition Socialism save our bacon?Government to announce revamped wage subsidy amid huge COVID uncertainty ,2
We have been warned. But don't say we didn't see this coming.#Lockdown may return on July 27th.#papashurandula #jkl #COG ,1
"Madagascar coronavirus cure doesnt work, its coughsuppressant Nigeria Join the discussion at ",0
Kenyan prison warden arrested for allegedly raping a COVID19 patient in quarantine Join the discussion at ,0
"Kenya, has finally accepted seafarers crew change through Port of Mombasa after the COVID 19 pandemic forced maritime states to closes their borders, leaving thousands of sailors stranded aboard ships in the highseas for months.",0
How to tackle the inequality pandemic ,1
"Djibouti carried out the first crew change of merchant sailors in its territory on July 3rd, 2020 and is ready to do more as more seafarers look forward to joining their loved ones on land who have been stranded by the coronavirus, a senior port official said.",2
BBNaija 2020 Meet 20 Lockdown housemates ,1
Oxford immunologist on coronavirus vaccine our early results look highly promising ,2
But where is the #COVID19 Cash! ,1
"China's phase 2 trial finds COVID19 vaccine safe, inducing immune response The Lancet Global Times ",2
Help us fight the battle against Covid19. ,1
We get paid for the value we bring to the marketplace. #SonkoDelivers #mondaythoughts #MondayMotivation #COVIDisRealKe #COVID19 ,1
Congratulations Nicki #COVID19#MondayMotivation ,2
"As covid19 fight continues, let us also share remedies which has been used by survivors considering the fact that there is no clinical treatment",1
"Music Monday! Pandemic Playlist Pt.4! Enjoy and please #StayHome #StaySafe #SafeHands, and please wear your mask PROPERLY! ",2
"IF YOU WANT A MAN WITH A CAR,GET HIM WHERE YOU PARKED YOURS.#AfricaResponds #NeverForget #Black #StayAtHomeSaveLives #CurfewKenya #Nairobi #CurfewinKenya #Bull #tanzania #uganda #mombasa #nigeria #rsa #motivation #coronavirus #truth #blm #cars #yes #feminist #who #usa #pandemic",1
