tweet_text,label
"public health official really get forbe marketwatch publish finding month ago , maybe people actually would take seriously",0
"company fleece american workers wages benefits . long , u.s. worker productivity median pay , rise tandem , go acrimonious divorce .",0
buy bread hungry 711 mrt open 9 due ..... fark .,0
australia new death report despite infection spikes#australia # # covid19aus # melbourne # victoria#sydney,1
everyone cinci officially require wear mask ... well except school ... spread school ... science # teacherlife #,0
outstanding ! indigenous people assert right unceeded territory block access trump rally . fuck trump hold rally .,0
worker quits restaurant ' mishandling covidjordan live pi ...,1
"spike battle ground state . lol ! think stupid ? democrats wake switch party ! party law order ! party truth ! trump team ! 2020 trump ! democrats russian collusion lie , ukraine lie ! china lie , impeachment lie , kavanaugh lie ! hello !",0
# superspreadersaturday month safe vast majority people drink . govt incompetence mean virus stamp . second spike drinker due . #,0
tennessee gov. bill lee sign executive order give mayor 89 county authority issue mask requirement,1
"give administration cede , current state economy , suffer americans , racial tension rise hate crime , trump already fail potu , win lose november get start foreign policy failure .",0
# tulsadeathrally # southdakotadeath4rhjuly trump south dakota # 4thofjuly2020 social distancing mask mandatory many die ? virus mutate much contagious ! # trumpislose # trumpdictatorship # traitortrump # coronaviru # covidiot # american,0
"number confirm case among incarcerate soar past 1,300 thursday 100 prison staff member virus , accord datum california department corrections rehabilitation .",1
"get rid . whether real fiction , flu something bad , man make naturaltrick hard fast 100 adoption . hard bit .. 1 . isolate 4 week 2 . meditate humanity heading.3 . bam . longer exist .",1
"14 cop infect 6 pm july 3 , bring total number confirm case police force 815 , pnp say . pnp add 390 already recover 9 die .",1
death toll holy family hospital climb 5,1
"mlb say 1.2 player staff test positive 3,000 conduct test . number surprisingly low large sample . nba , contrast , around 7 player test positive recent week .",1
store shut march permanently close ...,1
"canada ' longterm care system fail elder , report .",1
"hm , good solution travel would ocean liner . quarantine journey .",1
timeline response #,1
recovery package seek synergy climate economic goal likely well prospect build back well . read study # renewableenergy # sustainabledevelopment # # sustainablerecovery # buildbackbetter,1
"raise hand suffer dry hand hand washing hand sanitizer using?i ashy patch finger . use product , voila ! dry hand gone.#pandemic # beautyproduct",2
"california bans singe church stop , abortion clinic remain open",1
"trump pay terrible price novembers election coronaviru black lives matter , professor predict",0
"table turn . mexico close border u.s. bad may spread inept president control virus , yet want reelect .",0
"yes , travel summer . ?",1
"flight suburb real grow , change way people live # housingmarket # realestate",1
"hydroxychloroquine help save patient , study show trump campaign hail ' fantastic news '",1
"oh , irony .... mexico close border arizona case country surge",1
hospital housekeeper ' hide hero ',2
"learn epidemic viruseslike ebola # hivcan treatable . race fight # , treatment must make available everyone , everywhere . xpress",2
"town hall talk lot underwhelme safety effort era , deteriorate condition worker , reopen fall middle state ride come wave case .",1
"braintree , 2 suspect custody 1 person shoot south shore plaza , lockdownshelterinplace order",1
"sudden # business pivot make nervous , may want consider model instead . # leadership # podcast",1
"expert say quarantine travel ban help delay even perhaps reduce transmission , prevent spread disease . #",1
"state park across minnesota see increase visitor season , people seek outdoor activity .",1
brazil president jair bolsonaro water law require wearing face mask public place prevent spread,1
"rate country go go back cause ignorant people know wear mask public , disgraceful .",0
", trump aide seek use disease close borders long ago trump spout . look .",0
"say job , many people 34 part time job ? many lose hour , wage cut ? number bogus , like death number , make look well",0
"african protester reject vaccine frombill gatesfunded gavi vaccine alliance , say guinea pig racially motivated trial # breakingnew # vaccine",1
really love live dtla wish would hurry get hell,0
continue ignore hold group event republicans leave vote november ! ! #trumpiskillinghisbase,0
"good evening , next president elect humphrey , let everyone enjoy inpendnent day , inpendnent president ticket nov 3 2020 # worldnew # kamalaharris # daymondjohn # hollywood # 4thofjuly2020 # # hollywood # music # womenfirst # farmer # music70s # veterans",2
"38 new case nh , 1new death . 5857 case since march 2 . 3756 dead . 4539 new case since april 18 , 3582 since may 2 , 3282 since may 16 day domestic terrorist protest nh state house . # branchcovidians",0
acrylic nail hair dye really really worthe catch matter wear mask . think hot take ... .,0
happy sabbath twitterverse ! today first saturday wherein attend church service 3 month due . thank god . miss church .,2
fuck .,0
"mexico close us border arizona stop july 4th visitor , cite fear # smartnews ....",1
mexico close us border arizona due coronaviruswhat happen wall?mexico probably wish pay,0
anybody confirm doctor reputable information ?,0
sick covid?who care ? wear mask chance mother fucker,0
india large 19 hospital name indian army soldiers martyr galwan clash late breaking news celebrity news gossip india news today,1
"many crisis overlook evolve white house insanity , lebanon look like deteriorating really quickly .",1
q2 2020 # global # venture report # funding #,1
"honestly believe beachwood mall get shoot , duee ? ! ! guy anything well ? ? ? sick .",0
cefais f atgoffa hwn remind report ... pm procrastinate longer help need return bring wellness entire cultural life may disappear . # # nodealbrexit affect sector long,1
take serious ! im go able go home see family december people cant stay inside ! ! ! !,0
